Employee_ID,job_role,experience_years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score,productivity_score,burnout_risk_level
b6534ed9-82c3-4e91-832e-0c6878fb051b,Marketer,4,6.4,18.1,23.2,0.2,Medium,1.0,6.0,1.85,3,7.1,6.8,7.44,69.8,High
49859ad8-e0cd-4e3a-9fde-fc47e8dac7ff,Developer,8,15.0,45.4,11.2,1.8,Low,4.3,11.2,1.67,4,5.0,8.4,4.63,71.9,Medium
dcf167cf-b5d9-4ad4-8717-904eef69317e,Marketer,7,11.9,39.9,31.0,3.2,Low,8.9,12.8,4.02,6,2.3,3.1,8.56,52.8,High
b759a5f4-bfc0-4bef-b830-2d1f06babbcc,Developer,6,22.7,57.6,13.9,0.4,Low,3.4,7.4,4.87,5,4.3,6.0,6.4,75.1,Medium
3d29a956-83eb-4b6a-9562-daf585cd6dfc,Manager,19,7.4,18.5,17.1,6.5,Low,15.399999999999999,12.2,1.62,6,2.0,6.0,6.41,65.9,Medium
3c0134e2-a5d8-4bde-937f-09c397f433de,Marketer,15,7.9,15.9,30.5,0.4,High,10.9,9.1,4.57,3,4.7,1.0,10.0,63.9,High
b045345d-72f4-44cf-809e-3755ddd9e694,Designer,11,1.8,2.0,34.8,2.0,Medium,5.5,9.3,1.76,4,4.2,4.0,9.53,43.3,High
b1b4834c-1182-4222-ba57-9f222711e2ab,Analyst,13,14.0,37.5,14.9,2.2,High,7.5,5.6,0.42,2,4.3,3.9,10.0,79.5,High
60e011f9-894b-405f-a312-4329130c389e,Writer,5,23.3,57.7,19.3,2.9,High,4.4,5.9,0.47,3,5.1,4.7,10.0,75.1,High
d19edd8e-5f68-4256-918d-7268a9147764,Writer,9,3.6,10.8,30.6,2.7,High,4.8,10.3,1.52,10,4.7,3.2,10.0,52.7,High
855f21fc-043c-4e2e-b6bc-e1967e340be9,Marketer,10,11.8,26.8,19.8,1.4,Medium,2.5,8.6,3.88,8,4.9,6.0,8.05,66.0,High
0aa41a95-5ea1-40a9-b9e0-354f68ca6901,Developer,17,21.4,49.3,10.0,2.1,High,1.9,5.1,1.56,8,4.8,4.7,10.0,73.7,High
8f75b49e-1952-443f-90ff-4fe74192ffac,Developer,19,14.2,35.8,15.6,4.1,High,9.5,7.8,0.1,1,5.6,3.2,10.0,77.7,High
79e75411-2957-4fec-8ebb-bfe0e52a3516,Writer,4,9.8,25.6,20.4,1.8,Low,5.9,4.7,3.2,4,5.5,7.0,5.67,56.2,Medium
b7c364a3-4d80-4b50-b4d6-3a94dd718233,Manager,8,3.1,10.4,30.2,1.8,Medium,15.399999999999999,14.9,0.26,4,1.6,1.7,10.0,45.9,High
158ef18f-33d2-43d8-bfef-f0ff9ee1a6e0,Analyst,17,9.5,26.7,29.7,1.1,Low,5.7,10.6,1.69,5,4.8,4.8,7.29,77.1,High
4124f3ac-c2dc-4e03-9bde-452f28f16902,Developer,7,13.9,36.1,14.3,1.6,Low,2.8,4.9,0.52,4,6.1,8.2,4.76,91.6,Medium
20a3f898-7ff8-40b5-993e-2fbdba159a58,Designer,13,5.9,18.1,15.1,1.2,Low,3.8,5.1,0.1,10,4.4,9.8,3.59,75.3,Low
adf0332f-8d0e-4fd6-b8b5-8dc38c1dd1fe,Writer,14,15.4,39.2,12.3,1.2,Low,8.5,9.2,4.78,8,5.4,7.0,5.67,84.3,Medium
5dd3be52-b07d-4700-b2cb-ae32ce420d7c,Designer,2,4.6,12.3,32.6,2.9,Medium,12.1,10.4,0.1,7,2.8,2.2,10.0,40.8,High
75fdc4c0-a7b9-49ed-a8e3-486881800088,Manager,11,4.2,3.4,27.7,4.4,Low,12.8,9.4,0.1,9,3.8,4.8,7.28,61.0,High
4952054e-fe80-42f5-b495-093e260992ec,Designer,6,5.5,13.1,29.2,2.8,Low,4.6,6.9,1.47,3,6.4,6.2,6.26,65.9,Medium
b7ae96fd-430e-4604-abb1-e751bd4a1980,Marketer,14,9.9,27.7,26.6,3.4,High,2.1,6.7,1.76,7,5.4,3.4,10.0,65.5,High
36cb84b0-549f-4217-86fd-3e1028aece39,Writer,11,20.0,46.2,22.6,1.3,High,8.5,6.8,2.27,2,5.3,1.0,10.0,65.1,High
ed483906-6649-4984-9382-9d2daf635652,Analyst,1,2.5,1.4,29.0,2.9,High,6.5,4.7,0.88,3,4.5,3.5,10.0,43.4,High
c6e3d797-5f00-4e76-8d9c-9df0ecd6252b,Marketer,12,7.1,13.1,24.2,2.1,High,3.7,5.8,3.69,10,6.5,4.2,10.0,62.1,High
6fcdc893-48ba-4607-a8d4-570e2a8558c7,Analyst,5,9.8,23.2,25.7,0.6,High,5.7,5.4,4.46,5,4.7,2.0,10.0,51.7,High
d84b2402-5362-4193-ab4d-da9a8504277d,Designer,1,0.9,5.2,29.0,3.4,High,4.9,6.4,0.1,2,3.5,4.3,10.0,36.2,High
ed2ba39a-eed5-4e52-be31-79d547684e24,Analyst,8,9.4,23.1,16.4,0.4,Medium,2.0,7.5,1.09,7,7.4,7.6,6.87,81.8,Medium
3fa5e116-03cb-4d04-806d-aa09120d02ad,Designer,4,8.6,21.2,25.2,2.7,Medium,12.3,13.4,2.5,5,3.5,3.0,10.0,51.5,High
fc635430-bdef-4af8-be49-d46ae55d51ce,Designer,19,2.3,1.8,29.1,2.0,Medium,1.0,8.4,1.75,6,6.5,6.4,7.74,77.8,High
6f3c91ff-b767-4019-a639-f76f34eab1e9,Marketer,12,7.7,22.1,27.7,2.1,Medium,10.5,7.8,0.1,4,2.4,3.0,10.0,62.4,High
aea9efb1-1954-43d1-9600-b05573df1e8a,Designer,18,1.9,0.0,32.9,3.1,Low,10.4,11.7,2.99,4,1.6,4.7,7.36,47.1,High
dbf55019-d0fa-44d8-9fc4-fe8486e9a2dd,Analyst,7,7.4,31.9,20.0,1.9,Low,6.7,5.3,0.1,3,5.2,7.5,5.3,78.0,Medium
6e6e77b0-ab47-4cfc-96cd-b929031b3af2,Developer,14,14.2,34.1,22.2,2.9,High,3.7,5.8,3.86,10,3.0,3.0,10.0,53.3,High
23220bc6-926a-4a4f-80b2-62c48fbe9615,Designer,5,2.0,0.5,25.4,1.7,Low,4.5,7.7,2.22,10,6.1,8.0,4.91,55.2,Medium
adfe1859-54df-48c5-90de-6da17faddd76,Analyst,10,6.8,13.7,30.7,2.1,Low,5.0,9.9,2.88,2,4.6,5.4,6.85,51.2,Medium
be16557c-7a7a-4acd-9bf1-c7b17bc3a80f,Marketer,6,1.5,0.0,27.5,2.3,High,7.3,7.1,0.1,7,5.0,4.7,10.0,56.9,High
65304e53-d91d-4cbc-88e9-82a3b19d6359,Developer,8,20.1,47.8,10.0,4.7,Low,7.7,7.8,0.81,10,3.9,6.5,6.02,78.0,Medium
c2de187d-c3a0-40c4-9542-cf954b36d854,Developer,2,9.8,50.0,21.6,1.1,Low,5.7,6.3,4.7,9,6.1,4.6,7.43,71.0,High
ed38c8db-8a9d-471a-a11d-cdf190492f7d,Designer,8,8.9,16.1,17.7,6.0,High,5.4,9.8,2.11,5,4.2,5.0,10.0,47.5,High
a80a29eb-0467-4173-80d8-06960c50e028,Analyst,11,4.3,18.7,28.1,1.1,High,2.0,4.4,2.84,3,4.1,4.7,10.0,59.4,High
9dc30cc1-6bcb-4ac3-aeb0-752db7276169,Manager,16,3.5,11.1,22.3,1.6,Medium,15.399999999999999,14.0,3.75,4,1.1,3.6,9.83,36.9,High
9b200b25-4caf-40fa-b949-9ab23fed4401,Developer,10,18.2,40.8,13.6,1.4,Medium,2.5,9.2,1.6,7,7.8,4.7,8.11,80.2,High
b92b4a72-dae6-4b85-9eb9-179472683248,Marketer,16,4.6,1.6,19.8,3.2,Medium,1.0,6.8,0.1,10,5.6,8.2,6.42,75.4,Medium
ba22f71f-12ad-405a-aeb2-aa0ea8d21f20,Manager,2,6.3,20.3,20.7,1.2,Medium,13.7,11.4,1.42,1,5.4,4.3,9.29,62.8,High
dba555ee-2509-44cf-9eb4-7c296f990cf0,Developer,1,13.9,34.7,18.2,1.0,High,1.0,2.0,3.91,10,4.5,4.7,10.0,39.5,High
15dea0a6-f3a1-4d1d-81b6-b31438575a32,Developer,13,14.6,40.0,23.1,4.5,Low,7.9,9.7,0.1,8,3.1,4.6,7.44,78.7,High
9e17c18a-28c0-4b8f-8728-ab6d16b559db,Manager,10,7.6,27.2,22.9,3.7,Medium,15.3,14.7,0.1,5,2.7,3.1,10.0,63.5,High
c31ac1b8-f850-4690-aa5e-6ec16bfa6ced,Writer,17,18.1,42.7,17.4,3.6,High,11.5,8.3,0.46,3,4.8,1.2,10.0,80.6,High
03951035-afaf-4ba4-9b8b-ed65881da8b7,Analyst,6,3.0,10.8,28.5,1.4,Low,6.0,3.6,1.03,8,4.9,6.6,5.95,68.3,Medium
d4872f75-a9f2-4b80-8ce3-0e8acb24b363,Analyst,19,7.9,9.8,24.9,1.8,Medium,1.0,4.0,0.1,5,5.0,6.1,7.98,74.1,High
48adfd54-f0b2-4f08-a194-319c01f6643f,Analyst,18,5.3,12.1,18.6,3.7,Low,3.9,5.9,3.02,3,4.2,9.0,4.17,67.0,Low
2d4e7e8c-a26b-4fe4-b4be-d4fc55ff1115,Analyst,2,9.8,8.5,31.6,1.9,Low,4.4,6.7,3.1,1,4.8,5.9,6.46,51.7,Medium
4f1b280e-1ca7-4d46-a725-ac13c43c8877,Developer,7,17.9,55.0,10.5,0.4,Medium,5.4,4.3,4.26,3,4.1,6.1,7.98,66.3,High
5b99f2ef-637d-40d6-87eb-4eeb7bdf5275,Designer,1,6.6,13.5,20.6,0.3,High,1.0,7.8,3.17,9,7.4,5.9,9.74,55.1,High
d3f49e1c-f6ff-4b62-be42-f8ce23bbfef8,Developer,2,3.4,14.5,29.1,3.1,Medium,3.2,6.6,0.12,5,6.1,5.6,8.34,61.8,High
c780f413-5f02-476a-9d62-21a8a69a745c,Manager,15,8.4,27.5,16.5,1.3,Low,12.9,12.0,1.72,5,2.8,6.6,5.97,67.6,Medium
6cf8720b-f950-4230-8906-6ead574c1de2,Writer,1,15.3,34.9,21.5,2.6,Medium,1.1,4.3,2.96,4,5.2,5.0,8.77,57.8,High
18565b92-572e-4260-b0b7-b9365b52b6a2,Developer,8,20.2,47.9,21.7,0.4,Low,7.5,8.6,3.11,10,5.7,3.6,8.16,75.9,High
81e75d24-eaec-4953-814a-53e2fe5a6094,Analyst,16,11.1,28.1,15.2,2.5,Medium,5.3,9.2,2.54,10,4.8,6.6,7.6,71.5,High
6af44401-bcd9-4e3f-8643-4e5b2bf7751e,Developer,15,14.9,35.2,23.7,1.8,Medium,6.3,9.1,0.8,10,6.3,3.3,10.0,88.2,High
03cce93f-e088-4db1-aeed-49b641097fb9,Designer,13,11.0,6.4,33.8,1.5,Low,1.0,2.9,3.07,3,5.4,4.6,7.45,59.8,High
4511ce3d-d118-4178-9b03-b22446ad7577,Marketer,3,5.4,16.7,24.7,2.5,High,2.5,4.7,3.21,2,5.2,4.8,10.0,50.9,High
504ccaa8-6ca6-48cc-ab0b-b641f3fd4a4f,Developer,15,19.7,47.5,12.2,1.5,Low,11.3,9.3,0.95,9,3.0,5.2,6.99,80.5,Medium
8e2d314c-73a5-4b5c-8a4a-15020b3ae755,Marketer,17,3.2,12.1,34.6,2.6,High,2.2,4.1,1.12,1,2.8,3.0,10.0,48.7,High
40dddc58-87ee-4469-a082-26d0c0341381,Designer,19,7.3,23.0,23.2,1.9,Medium,1.0,4.9,3.86,4,6.3,6.6,7.59,70.4,High
b5019df1-c1f2-4c79-8c16-04a5d0957c7d,Analyst,12,11.4,28.0,22.2,2.6,Medium,1.8,4.8,3.08,3,7.5,5.6,8.32,75.4,High
c684af1b-f182-4855-9073-4a059aec6720,Writer,2,12.5,34.3,16.0,3.3,Low,9.4,8.5,0.1,2,4.4,6.5,6.02,72.5,Medium
ebd41fb2-1b00-4b0a-bb38-2d6f0e69cdeb,Analyst,7,12.1,30.6,30.4,3.0,High,7.8,8.2,2.21,8,3.5,1.0,10.0,63.3,High
51dfc7ec-1e35-475a-b645-ece964132669,Analyst,15,8.0,16.8,19.5,0.1,Low,1.7,8.1,3.84,3,5.3,8.7,4.4,74.8,Low
50ceb0b2-cca8-4bda-8f2a-5cc95fa8735e,Writer,11,12.0,23.9,20.2,0.9,High,5.8,7.5,2.21,4,2.4,3.5,10.0,57.9,High
31953ed8-1002-496b-a5fd-518595f8f177,Developer,19,17.1,38.1,15.8,1.6,Medium,6.6,7.8,0.1,9,4.7,4.6,9.07,84.0,High
ce7134d6-d57b-46dd-aa92-97eb637df1c7,Developer,19,29.9,71.7,10.0,0.7,Low,2.4,5.4,2.63,6,5.9,5.4,6.84,100.0,Medium
8f790887-009a-45dd-9239-7eccf0a9a894,Developer,5,15.2,22.7,18.3,1.4,Medium,2.0,7.1,1.33,6,5.3,5.6,8.33,65.5,High
33129196-1d0e-4799-bc5f-33f090971364,Developer,14,2.3,12.4,22.8,4.3,High,7.9,9.9,0.1,10,3.9,4.8,10.0,65.5,High
daa526d0-f0a6-424c-835d-f4f186e0d714,Analyst,18,9.3,31.2,28.8,1.4,Low,2.4,4.3,2.12,4,3.9,5.9,6.48,86.1,Medium
b1c81d63-f1f5-4f02-84d6-0aae049353cf,Analyst,7,15.4,35.1,19.0,1.0,High,4.3,5.1,4.73,10,4.6,3.3,10.0,68.6,High
d591e4fc-edb6-4282-a698-d366796ba7b9,Writer,3,22.9,59.7,18.4,2.2,Medium,4.4,4.9,2.04,9,3.8,3.1,10.0,64.1,High
81fae708-d276-4d31-bfa8-ca780d1aa4e1,Analyst,17,1.8,11.3,36.3,0.4,High,5.4,12.2,4.31,7,4.4,2.1,10.0,51.7,High
7db32f85-247d-44b5-8fda-e4dd81cbd563,Writer,1,14.9,48.9,14.8,2.4,High,3.0,6.1,3.66,1,4.7,4.8,10.0,59.8,High
66dbea70-62cc-4ae9-926f-690436dcd64e,Developer,18,19.0,50.4,16.3,1.8,High,9.8,11.8,0.1,10,3.3,1.7,10.0,73.3,High
ef4c6ca6-d563-4a8e-9c64-0033ea07d097,Designer,7,8.4,21.6,10.0,1.6,Medium,8.1,10.1,1.59,9,3.1,7.9,6.64,58.6,Medium
2fe68d0e-2250-41ce-bbee-2b6d9f48d51e,Designer,9,5.9,12.8,30.4,3.1,Low,1.5,4.3,0.85,3,4.4,6.6,5.97,59.9,Medium
fd4560a9-80c4-4d59-a13a-3e0a4447ca7a,Designer,16,8.0,24.5,21.9,3.0,Low,1.5,8.3,1.17,1,6.4,8.2,4.78,89.0,Medium
3635d62a-0b7e-4296-8dc8-7a94a99a04c9,Manager,13,1.5,0.0,29.0,0.6,Medium,14.8,10.6,0.71,6,2.9,3.2,10.0,40.8,High
1d42b0c2-11fe-49e3-81bf-ed01c61092dd,Marketer,7,7.4,21.7,18.5,1.7,High,4.0,9.5,4.29,6,4.2,5.5,10.0,47.1,High
9638bb30-7261-4b12-81f9-89606615b1bf,Developer,8,14.6,27.0,17.8,2.0,Low,3.6,8.9,0.1,6,4.8,7.0,5.66,80.7,Medium
d88f439a-44ff-4ba5-8700-6ffba7c1e4f6,Developer,11,18.1,41.3,19.0,0.7,High,5.6,11.3,1.85,4,3.8,2.3,10.0,63.5,High
de3248c4-29bb-4234-ad10-fde8b70a3d86,Analyst,11,7.8,24.1,17.0,4.1,High,1.0,3.3,0.1,2,6.0,4.7,9.25,74.2,High
fd9456aa-3674-407d-b9ae-040688b56f5e,Designer,4,11.4,34.8,14.4,1.1,High,5.7,8.5,3.76,9,5.7,5.1,10.0,53.3,High
dea7ddbc-b47e-4187-9c14-f7e30276831b,Manager,13,4.8,11.3,23.6,1.3,Low,15.399999999999999,11.8,3.45,7,2.9,4.5,7.5,49.3,High
9a6a492a-8467-4a6d-a7e5-62e311db70b3,Writer,17,16.5,34.9,22.6,2.4,Low,5.4,7.4,2.05,4,6.3,4.9,7.22,83.4,High
35182ae7-bd5e-4efd-bde5-7188c4add0fd,Writer,8,10.3,34.5,23.5,2.8,Low,4.3,7.0,2.0,8,4.4,6.5,6.04,69.3,Medium
6674b3fc-1095-4187-a716-f08b0d20e357,Developer,7,20.1,56.8,10.0,6.6,Medium,7.1,5.6,2.86,3,3.5,5.2,8.63,70.9,High
2da7ccac-333f-40a3-988a-0f89a571d11d,Designer,5,6.2,14.9,22.1,0.4,Medium,4.2,5.6,3.06,3,5.7,6.4,7.75,56.8,High
d9ccf297-9c10-4ac0-bc25-6372faaa0470,Marketer,7,7.4,16.3,25.2,1.0,High,3.0,7.0,1.8,5,5.9,4.1,10.0,71.1,High
2361b5fb-5c83-4e35-8eac-643adf7dcef1,Analyst,9,12.0,35.5,18.4,1.7,Medium,8.0,4.4,2.69,4,4.2,4.9,8.85,64.6,High
c3ed946f-305f-4070-a04c-19947e4e59d7,Marketer,14,15.6,44.8,21.3,1.1,Medium,7.0,8.1,4.02,4,5.2,3.5,9.88,71.9,High
52ca4dee-c7bf-4fbe-8727-cab02446a873,Designer,7,9.8,19.0,25.3,2.1,High,3.2,6.3,0.1,7,5.0,4.0,10.0,61.7,High
6a45b513-2f46-437e-b7c3-832748d3eb58,Designer,13,12.2,32.5,20.1,1.7,High,1.0,6.1,2.09,8,5.6,4.7,10.0,64.7,High
9fa20cf7-81e7-4f0b-aaa9-edbbb2000ff5,Developer,6,17.6,46.3,19.6,1.2,Low,1.0,5.1,1.55,1,7.3,6.4,6.09,96.9,Medium
c9bd6e35-1d57-4582-abb6-0e65af650175,Manager,1,7.8,17.0,27.2,2.0,Low,15.399999999999999,14.3,0.39,5,2.7,2.2,9.22,43.1,High
dfb20326-b31e-4547-8e0d-ce09ce3c88c5,Developer,17,9.4,27.0,32.6,2.2,Low,1.9,7.9,3.6,9,3.6,5.0,7.13,64.4,High
5bf75da2-7282-4ddd-9cc9-7af073137e47,Analyst,9,7.4,11.2,29.3,1.2,Medium,5.4,8.8,4.66,9,3.8,4.0,9.53,39.0,High
4d4cf7b2-2d11-4b70-b1e4-82d3cb3faa9d,Developer,12,21.2,57.3,21.4,1.1,Low,4.1,5.8,3.95,4,5.6,4.3,7.65,90.7,High
eb9a4b22-497a-4b5f-b87d-89182e43c0c4,Designer,10,7.9,20.9,23.6,1.7,Medium,9.3,9.2,2.56,1,4.7,4.3,9.3,68.3,High
87eeb093-cbd2-40fe-a463-eeec32e68223,Marketer,18,8.1,11.9,26.1,3.7,Low,2.5,6.3,0.33,9,6.0,6.8,5.8,72.7,Medium
b9b7a266-87d1-40fc-a690-159e49987e6d,Manager,14,4.7,6.7,25.7,0.2,Medium,15.399999999999999,14.1,4.26,3,1.9,2.1,10.0,38.0,High
c561d007-24dd-4d31-8b9b-5232f11ab955,Developer,2,12.0,36.9,18.6,1.2,Medium,7.2,7.6,5.2,4,6.0,5.0,8.77,65.3,High
d9496a08-353a-4241-a14e-6509d9a57777,Manager,15,0.0,0.4,41.6,0.6,Low,15.399999999999999,11.6,0.42,9,2.4,1.4,9.79,51.1,High
6a7e54b9-222b-42ab-a284-e5a746f4a4b1,Marketer,19,9.8,27.8,27.4,1.4,Medium,1.2,4.9,0.1,6,3.4,4.6,9.07,68.7,High
35873d0b-a62b-49e5-91cf-67edf6c3b727,Marketer,9,11.3,25.1,20.0,1.7,Low,5.2,7.8,2.99,5,5.0,4.7,5.74,60.9,Medium
a80ee34b-7ce2-44ec-9cb6-aeecf2242626,Manager,12,11.8,33.5,18.3,1.9,High,15.399999999999999,14.6,2.66,8,2.9,1.0,10.0,54.6,High
b0206859-510c-4fb7-bd10-d68b4f25df66,Developer,12,14.7,38.3,21.3,1.4,Low,6.2,5.3,1.52,7,5.0,5.4,6.83,77.3,Medium
af5f2b50-429b-4d7a-b41e-25c607683588,Marketer,7,10.9,25.5,21.8,1.4,Medium,2.3,6.9,1.74,1,6.2,5.8,8.2,64.5,High
dec0d605-67ee-4a21-b2e6-c66151c5abf4,Manager,1,3.1,10.6,22.4,2.3,Low,1.1,4.1,1.62,4,6.5,9.4,3.9,67.4,Low
73e21403-db91-4ccf-8ec0-85ee397deeb5,Analyst,17,10.3,27.9,17.0,0.4,High,3.7,10.4,1.02,7,4.9,5.2,10.0,73.8,High
e355df24-f2f3-4480-a544-edc88c18a021,Analyst,12,14.9,35.7,14.4,2.5,Medium,3.6,7.4,0.4,4,6.7,6.3,7.82,82.5,High
815a3d17-73e9-41a2-b625-1ec22a04a6d4,Manager,19,6.9,22.7,23.8,2.7,Low,9.9,10.2,0.75,9,4.8,5.8,6.54,82.9,Medium
0f75cb21-5513-4cfc-a244-7496b71115f3,Analyst,1,12.2,24.5,24.4,3.3,Medium,1.0,2.0,3.91,2,5.6,5.1,8.71,46.1,High
6c8861a7-7c5f-4ee4-a3ae-8801cdde5477,Marketer,11,8.8,22.5,24.7,4.7,Medium,7.9,7.6,2.39,3,3.1,4.2,9.38,49.6,High
53de5f61-9d67-44d1-aad6-f2e5bad1b345,Developer,19,17.4,45.2,19.2,0.3,Low,8.3,6.7,4.08,1,5.6,4.8,7.29,82.1,High
ab750c2e-9f0f-46a0-90df-a626d19a38d3,Designer,14,2.8,8.2,32.8,1.2,Low,5.0,7.5,3.42,10,2.6,5.9,6.49,56.9,Medium
43dee035-90bb-4e0f-93ff-80b5ec5f799a,Designer,9,3.5,12.6,27.3,2.2,High,6.1,8.2,0.1,3,3.5,3.8,10.0,57.0,High
0f39bf33-eeea-4efb-86c8-a9bf4b8f30d6,Developer,19,9.8,48.2,10.0,4.6,Medium,4.7,6.8,0.1,7,3.6,5.8,8.19,82.1,High
a61231bf-c0e0-4d88-8fa5-aaadf9427f14,Manager,6,0.0,0.0,27.4,3.3,Low,13.6,9.9,0.1,6,2.4,5.8,6.56,46.9,Medium
04375b8f-5e04-4d93-a8f0-f3e90c48cdfd,Developer,18,11.9,25.7,22.4,2.5,Medium,6.6,6.3,1.07,9,3.3,4.3,9.3,69.0,High
8aafe7e6-2df0-4626-8e1d-6702e10759b7,Designer,17,5.1,14.7,33.7,1.6,High,3.4,7.3,3.59,8,4.6,2.4,10.0,56.5,High
b208ab2a-f0a4-4b05-ae6f-8a0e8ef72a8f,Writer,2,9.8,50.8,11.7,0.5,High,4.7,6.0,4.23,2,5.1,3.6,10.0,51.6,High
14e822fe-2613-478e-935d-5a6d9a218afb,Writer,4,23.8,53.2,11.0,2.0,Medium,7.3,7.4,3.54,10,4.0,4.0,9.53,62.1,High
3949ca97-764c-4641-94b9-af90a8bbfbf2,Developer,20,10.5,30.2,10.0,1.9,High,3.9,6.5,2.12,1,3.8,6.9,9.01,74.0,High
5c7151f1-c935-41e1-b936-9088a556fc7b,Developer,4,19.9,47.8,14.7,4.4,High,3.7,6.8,0.1,1,6.7,3.4,10.0,72.5,High
5a82f530-2530-4259-a094-61d4a4f0d54c,Analyst,6,5.6,12.9,25.2,1.4,Medium,8.9,8.1,1.71,1,4.0,4.6,9.08,47.4,High
56b27574-a312-4bf2-a00f-6cf4507ec380,Manager,15,0.0,0.0,34.1,0.6,Low,14.4,12.1,3.28,2,3.9,3.9,7.96,56.5,High
3598e7a5-d960-450c-9564-d536b131552f,Analyst,1,12.8,33.5,25.7,0.7,Medium,6.8,8.0,3.34,2,4.4,3.2,10.0,44.2,High
2605c72a-297b-4f46-a5e6-fdac13d409ee,Analyst,2,12.7,27.0,26.6,1.8,High,5.6,6.7,2.46,10,4.9,1.8,10.0,45.6,High
7dd05e2d-7fba-40bf-9bf4-1aee517f5dec,Analyst,20,8.9,20.8,31.5,4.0,Low,1.9,5.7,1.48,7,6.7,5.4,6.84,81.5,Medium
686e43e6-44b3-409c-8eeb-7ee0b37571bd,Developer,7,12.1,31.2,17.5,4.6,High,6.1,8.3,0.86,1,4.3,4.1,10.0,66.0,High
dae03c97-fc9b-4abf-92fb-eb7215f45951,Marketer,14,10.2,30.0,27.6,3.0,Low,8.8,11.8,0.1,10,5.2,4.4,7.6,77.4,High
b390e34c-c57e-4764-a578-45b05e5c3f5b,Marketer,8,15.9,45.4,20.6,4.0,Low,8.4,7.4,0.1,3,3.5,4.8,7.29,82.9,High
4820c3d0-bfc0-4615-baec-b372c4befa25,Designer,14,8.9,16.9,35.0,9.0,Low,6.5,7.5,0.1,1,5.7,3.4,8.32,75.6,High
28d05696-5641-4c91-94ce-e9cd860e04ae,Developer,11,14.4,27.9,17.4,0.7,Medium,6.6,7.7,3.36,9,5.0,4.9,8.85,54.8,High
c5f8d9cd-b6bd-494a-be25-61244e8671bc,Analyst,19,4.6,11.3,32.5,3.3,High,1.0,5.6,1.38,10,3.7,3.5,10.0,65.5,High
264f158d-a947-45a3-9c34-c6a0d47a90e3,Analyst,11,12.2,28.9,20.2,6.3,High,5.9,7.7,0.1,7,5.6,3.4,10.0,77.9,High
37ac4e01-c438-439c-9670-86add8a2a2cc,Marketer,20,10.1,30.2,20.3,2.7,High,2.2,3.9,0.4,1,4.9,4.8,10.0,67.1,High
53eb6061-8ca9-4c8a-a6a3-3fd97f3bcc1e,Marketer,1,15.2,38.8,24.4,1.4,Medium,9.1,8.1,2.05,4,3.0,2.3,10.0,53.9,High
1b5afc07-611d-441f-b298-559633cf56b6,Analyst,18,5.6,12.4,32.9,0.2,Medium,4.8,3.7,4.25,2,5.8,3.7,9.75,68.0,High
6446c1f1-65c2-4fb6-9156-3c6cf43cc5cd,Analyst,8,19.8,53.3,16.1,0.6,Low,6.6,4.5,2.78,10,4.0,5.4,6.85,72.2,Medium
56747c00-af26-4fd5-9e3b-d765ff8b5fb7,Analyst,12,12.1,25.7,33.1,4.2,Low,5.2,8.8,1.46,6,5.4,3.4,8.32,74.6,High
0d977223-dd90-40be-8f01-acf3d590b632,Analyst,13,7.1,20.5,19.1,3.2,Medium,6.7,7.5,2.64,4,4.5,6.3,7.82,55.1,High
8cd12d44-cdb0-4374-984e-59ae4902b9c3,Designer,13,6.1,16.2,28.3,1.5,High,7.3,8.8,2.74,9,3.8,2.6,10.0,62.3,High
21738ed0-68af-4e9e-9280-f4e6085ec0a0,Writer,12,6.4,11.4,26.7,0.4,Medium,3.4,9.5,4.66,7,7.0,5.4,8.49,64.6,High
4a5c5dad-f61e-4b82-b79e-6e1510b31b1a,Marketer,6,10.9,34.3,23.6,0.7,Low,5.7,7.2,3.6,7,5.9,5.9,6.46,75.4,Medium
85490e60-8a87-4aab-8f4b-94c4b34b5078,Developer,10,16.2,37.0,20.9,2.5,High,3.0,8.1,3.17,1,4.7,3.0,10.0,60.9,High
233105a3-08e9-4a96-ac1f-685779da08d7,Manager,9,9.8,13.3,28.6,1.0,High,15.399999999999999,14.6,1.98,4,1.0,1.0,10.0,46.1,High
d13bebcb-7308-4f4b-a7b7-98d92b723510,Developer,7,15.3,34.0,18.3,3.2,High,4.3,10.3,3.06,4,6.6,3.5,10.0,64.1,High
15af9ec0-6460-40c7-b58a-4398db4f05aa,Designer,10,4.4,9.7,32.8,0.8,Low,4.7,8.7,4.43,1,5.2,5.5,6.76,56.2,Medium
78ce955a-a4bf-4872-b5e9-387126f570fa,Manager,10,8.4,16.9,34.6,1.8,Low,15.399999999999999,12.2,0.1,10,2.3,1.0,10.0,49.8,High
e17f9f93-21f1-46e8-ac8b-b8d505169c50,Designer,4,3.9,5.0,38.7,0.8,Low,3.4,7.0,1.27,4,4.8,4.5,7.51,50.2,High
125a1e93-626d-4f96-b89e-685876d70755,Writer,19,17.6,40.7,17.0,6.9,Medium,1.0,7.4,0.1,7,6.0,5.6,8.34,99.4,High
148473b1-723b-4f53-85ed-c61436f982c9,Analyst,19,2.8,13.3,34.2,1.0,High,4.9,5.8,0.1,2,4.5,2.5,10.0,61.3,High
